date,symbol,revenue,eps,time,revenueestimated
2024-03-10,STM.AX,,,bmo,
2024-03-10,MEI.AX,,,bmo,
2024-03-10,2256.HK,,,bmo,
2024-03-10,RKHNF,,,bmo,
2024-03-10,ARN.AX,,,bmo,
2024-03-10,0LJQ.L,,,bmo,
2024-03-10,3260.TWO,,,bmo,10932000000
2024-03-10,QPM.AX,,,bmo,
2024-03-10,STEP.TO,,,bmo,214600000
2024-03-10,6598.TW,,,bmo,
2024-03-10,2908.TW,,,bmo,8320000000
2024-03-10,HGT.L,,,bmo,
2024-03-10,HVY.AX,,,bmo,
2024-03-10,4906.TW,,,bmo,5773800000
2024-03-10,AOF.DE,,,bmo,172900000
2024-03-10,2301.T,,,bmo,1520000
2024-03-10,TBR.AX,,,bmo,
2024-03-10,EQX.AX,,,bmo,
2024-03-10,GLL.AX,,,bmo,
2024-03-10,6005.TW,,,bmo,
2024-03-10,DIRR3.SA,,,bmo,679510000
2024-03-10,7856.T,,,bmo,
2024-03-10,ODAS.IS,,,bmo,
2024-03-10,BFIT.AS,,,bmo,
2024-03-10,SMU.SN,,,bmo,743000000
2024-03-10,0UNV.L,,,bmo,
2024-03-10,ALISP.PA,,,bmo,
2024-03-10,BKT.AX,,,bmo,
2024-03-10,WPRT.TO,,,bmo,116500000
2024-03-10,CPO.AX,,,bmo,
2024-03-10,CZR.AX,,,bmo,
2024-03-10,TGMA3.SA,,,bmo,
2024-03-10,I9V.F,,,bmo,
2024-03-10,2618.TW,,,bmo,52764700000
2024-03-10,FREN.SW,,,bmo,
2024-03-10,8293.HK,,,bmo,
2024-03-10,OEL.AX,,,bmo,
2024-03-10,LEG.DE,,,bmo,208670000
2024-03-10,CAV.AX,,,bmo,
2024-03-10,NIND.KW,,,bmo,
2024-03-10,LMG.AX,,,bmo,
2024-03-10,4958.TW,,,bmo,53642500000
2024-03-10,FRAS3.SA,,,bmo,
2024-03-10,GBR.AX,,,bmo,
2024-03-10,AM7.AX,,,bmo,
2024-03-10,REZ.AX,,,bmo,
2024-03-10,VLS.MI,,,bmo,
2024-03-10,2489.TW,,,bmo,
2024-03-10,SVE.V,,,bmo,
2024-03-10,C1X.AX,,,bmo,
2024-03-10,2070.SR,,,bmo,730670000
2024-03-10,ALHE.TA,,,bmo,652000000
2024-03-11,3548.TWO,,,bmo,2190000000
2024-03-11,SLVRF,,,bmo,
2024-03-11,AFPR.TA,,,bmo,
2024-03-11,TARS,,,bmo,5500000
2024-03-11,ISDAF,,,bmo,
2024-03-11,FOA,,,bmo,63220000
2024-03-11,RDW,,,amc,59720000
2024-03-11,SER.AX,,,bmo,
2024-03-11,ALY.AX,,,bmo,
2024-03-11,PSN.L,,,bmo,
2024-03-11,MXCT.L,,,bmo,
2024-03-11,CVVUF,,,bmo,
2024-03-11,SUPV,,,bmo,
2024-03-11,SENS.SW,,,bmo,
2024-03-11,OPTT,,,bmo,
2024-03-11,QNCX,,,bmo,
2024-03-11,2886.TW,,,bmo,16397300000
2024-03-11,AXR,,,bmo,
2024-03-11,MTN.JO,,,bmo,
2024-03-11,FEML.L,,,bmo,
2024-03-11,ONDS.TA,,,bmo,
2024-03-11,AKRA.JK,,,bmo,
2024-03-11,SPQ.AX,,,bmo,
2024-03-11,CWVLF,,,bmo,
2024-03-11,LU,,,bmo,1056050000
2024-03-11,ODE.AX,,,bmo,
2024-03-11,DSCT.TA,,,bmo,2740000000
2024-03-11,SB1.DE,,,bmo,
2024-03-11,OCFT,,,bmo,142690000
2024-03-11,ASAN,,,amc,167680000
2024-03-11,OPRT,,,bmo,262300000
2024-03-11,SBR.AX,,,bmo,
2024-03-11,JPFA.JK,,,bmo,
2024-03-11,IRX.AX,,,bmo,
2024-03-11,5248.KL,,,bmo,
2024-03-11,6654.T,,,bmo,
2024-03-11,ENR.AX,,,bmo,
2024-03-11,AZY.AX,,,bmo,
2024-03-11,ADV.AX,,,bmo,
2024-03-11,2464.TW,,,bmo,
2024-03-11,ARO.AX,,,bmo,
2024-03-11,RNU.AX,,,bmo,
2024-03-11,CWV.V,,,bmo,
2024-03-11,LBIRD.PA,,,bmo,
2024-03-11,WAF.DE,,,bmo,356970000
2024-03-11,MAJ.AS,,,bmo,
2024-03-11,PEK.AX,,,bmo,
2024-03-11,IAU.TO,,,bmo,
2024-03-11,MTR,,,bmo,
2024-03-11,LEGN,,,bmo,87270000
2024-03-11,ZEVY,,,amc,17490000
2024-03-11,MXHN.DE,,,bmo,
2024-03-11,PTRAQ,,,bmo,
2024-03-11,5903.TWO,,,bmo,23480000000
2024-03-11,TON.AX,,,bmo,
2024-03-11,ETON,,,bmo,
2024-03-11,3491.T,,,bmo,27500000
2024-03-11,GUL.AX,,,bmo,
2024-03-11,SYNT.L,,,bmo,
2024-03-11,BCT.TO,,,bmo,
2024-03-11,SBR.AX,,,bmo,
2024-03-11,AUT.AX,,,bmo,
2024-03-11,JAV.AX,,,bmo,
2024-03-11,VMC.AX,,,bmo,
2024-03-11,KWR.AX,,,bmo,
2024-03-11,RML.AX,,,bmo,
2024-03-11,ZIM,,,bmo,1276950000
2024-03-11,UEC,,,bmo,16000000
2024-03-11,ZEV,,,bmo,
2024-03-11,OMER,,,bmo,
2024-03-11,2929.T,,,bmo,
2024-03-11,2204.TW,,,bmo,10112700000
2024-03-11,ENR.AX,,,bmo,
2024-03-11,BFRI,,,bmo,12440000
2024-03-11,MYO,,,bmo,4790000
2024-03-11,SCHP.PA,,,bmo,
2024-03-11,PRM.AX,,,bmo,
2024-03-11,ATUSF,,,bmo,
2024-03-11,HIL.JO,,,bmo,
2024-03-11,2294.T,,,bmo,
2024-03-11,TYX.AX,,,bmo,
2024-03-11,VULC3.SA,,,bmo,781000000
2024-03-11,GALE.SW,,,bmo,
2024-03-11,LUMI.TA,,,bmo,
2024-03-11,SFM.AX,,,bmo,
2024-03-11,TCL-A.TO,,,bmo,692100000
2024-03-11,NTCO,,,bmo,
2024-03-11,SRI.AX,,,bmo,
2024-03-11,RFIL,,,bmo,14490000
2024-03-11,DLG.MI,,,bmo,602400000
2024-03-11,2327.TW,,,bmo,27281500000
2024-03-11,KOMN.SW,,,bmo,
2024-03-11,1909.TW,,,bmo,13545000000
2024-03-11,3988.T,,,bmo,
2024-03-11,SB1.BE,,,bmo,
2024-03-11,CVCB3.SA,,,bmo,337500000
2024-03-11,ALMIL.PA,,,bmo,
2024-03-11,BUMI.JK,,,bmo,8881000000
2024-03-11,ELAB,,,bmo,
2024-03-11,ACB.AX,,,bmo,
2024-03-11,CAE.AX,,,bmo,
2024-03-11,GNE,,,bmo,381450000
2024-03-11,HCH.AX,,,bmo,
2024-03-11,GFP.TO,,,bmo,123000000
2024-03-11,MZTF.TA,,,bmo,3146000000
2024-03-11,NWPP,,,bmo,
2024-03-11,NTHOL.IS,,,bmo,854000000
2024-03-11,BTQQF,,,bmo,
2024-03-11,6088.HK,,,bmo,9656210000
2024-03-11,GWTI,,,bmo,
2024-03-11,RERE,,,bmo,
2024-03-11,EGRX,,,bmo,62830000
2024-03-11,CPM.AX,,,bmo,
2024-03-11,SMI.AX,,,bmo,
2024-03-11,2438.T,,,bmo,
2024-03-11,VBIV,,,bmo,5360000
2024-03-11,005950.KS,,,bmo,
2024-03-11,TCSG.ME,,,bmo,
2024-03-11,267270.KS,,,bmo,845861000
2024-03-11,025900.KS,,,bmo,
2024-03-11,1737.TW,,,bmo,
2024-03-11,IPX.AX,,,bmo,
2024-03-11,YATAS.IS,,,bmo,
2024-03-11,2355.TW,,,bmo,4572800000
2024-03-11,CLNN,,,bmo,130000
2024-03-11,VML.AX,,,bmo,
2024-03-11,PTRA,,,bmo,
2024-03-11,NLV.CN,,,bmo,
2024-03-11,SNVVF,,,bmo,
2024-03-11,BLPG,,,bmo,
2024-03-11,3576.TW,,,bmo,2630430000
2024-03-11,KEP,,,bmo,
2024-03-11,5971.T,,,bmo,
2024-03-11,AREB,,,--,3854000
2024-03-11,HOM-UN.TO,,,bmo,25597000
2024-03-11,VOW.DE,,,bmo,80006200000
2024-03-11,TEG.DE,,,bmo,
2024-03-11,FANH,,,bmo,508740000
2024-03-11,TTNMF,,,bmo,
2024-03-11,AVD,,,bmo,171150000
2024-03-11,SLZ.AX,,,bmo,
2024-03-11,ARN.MI,,,bmo,73500000
2024-03-11,LXEO,,,bmo,
2024-03-11,BCOM.TA,,,bmo,10313000000
2024-03-11,8464.TW,,,bmo,7091330000
2024-03-11,SMI.AX,,,bmo,
2024-03-11,MEK.AX,,,bmo,
2024-03-11,TNXP,,,bmo,5130000
2024-03-11,OMU.JO,,,bmo,
2024-03-11,272450.KS,,,bmo,343197000
2024-03-11,COI.AX,,,bmo,
2024-03-11,ODET.PA,,,bmo,
2024-03-11,LMEFF,,,bmo,
2024-03-11,PRT.MI,,,bmo,839099000
2024-03-11,2363.TW,,,bmo,
2024-03-11,213500.KS,,,bmo,2307000000
2024-03-11,ISV.TO,,,bmo,54850000
2024-03-11,CMC.V,,,bmo,
2024-03-11,MLSR.TA,,,bmo,
2024-03-11,3770.T,,,bmo,
2024-03-11,2449.TW,,,bmo,8552450000
2024-03-11,IMDA.PA,,,bmo,
2024-03-11,MMK.VI,,,bmo,
2024-03-11,ETE.AT,,,bmo,713660000
2024-03-11,ALCLS.PA,,,bmo,7540000
2024-03-11,8213.TW,,,bmo,5277000000
2024-03-11,DOID.JK,,,bmo,
2024-03-11,HAT.L,,,bmo,
2024-03-11,TCS.IL,,,bmo,
2024-03-11,2880.TW,,,bmo,15612700000
2024-03-11,QSAM,,,bmo,
2024-03-11,OGKB.ME,,,bmo,144295000000
2024-03-11,6451.TW,,,bmo,
2024-03-11,ACB.AX,,,bmo,
2024-03-11,BODY,,,amc,108750000
2024-03-11,6919.HK,,,bmo,
2024-03-11,NEGXF,,,bmo,
2024-03-11,BSS.MI,,,bmo,
2024-03-11,CBG.L,,,bmo,973530000
2024-03-11,TSO.AX,,,bmo,
2024-03-11,HOM-U.TO,,,bmo,25597000
2024-03-11,RST.MI,,,bmo,5324000
2024-03-11,5306.TW,,,bmo,1047670000
2024-03-11,WPRT,,,bmo,86490000
2024-03-11,SGHT,,,bmo,18930000
2024-03-11,3050.SR,,,bmo,263330000
2024-03-11,PXX.AX,,,bmo,
2024-03-11,NASA.JK,,,bmo,
2024-03-11,NFGC,,,--,
2024-03-11,FENG,,,bmo,63520000
2024-03-11,CASH3.SA,,,bmo,89920000
2024-03-11,8442.TW,,,bmo,2136850000
2024-03-11,0LK3.L,,,bmo,
2024-03-11,MTN,,,amc,1146670000
2024-03-11,WBE.AX,,,bmo,
2024-03-11,RENT3.SA,,,bmo,8408910000
2024-03-11,PGM.AX,,,bmo,
2024-03-11,9958.TW,,,bmo,3615000000
2024-03-11,NLVVF,,,bmo,
2024-03-11,TIP.MI,,,bmo,
2024-03-11,267290.KS,,,bmo,
2024-03-11,HEAR,,,bmo,111600000
2024-03-11,ERM.AX,,,bmo,
2024-03-11,3278.T,,,bmo,
2024-03-11,0JZT.L,,,bmo,
2024-03-11,VR8.AX,,,bmo,
2024-03-11,NFG.V,,,bmo,
2024-03-11,CSSG.L,,,bmo,
2024-03-11,2207.TW,,,bmo,70634500000
2024-03-11,CVV.V,,,bmo,
2024-03-11,ZOREN.IS,,,bmo,112045000
2024-03-11,EL8.AX,,,bmo,
2024-03-11,WMI.AX,,,bmo,
2024-03-11,YU.L,,,bmo,
2024-03-11,4938.TW,,,bmo,350492000000
2024-03-11,INSE,,,bmo,93810000
2024-03-11,COST.L,,,bmo,
2024-03-11,MUX,,,bmo,66630000
2024-03-11,2356.TW,,,bmo,126253000000
2024-03-11,3552.TWO,,,bmo,2160000000
2024-03-11,DWSN,,,bmo,36976000
2024-03-11,OLP,,,bmo,22500000
2024-03-11,PXX.AX,,,bmo,
2024-03-11,CDMO,,,bmo,34190000
2024-03-11,4167.TWO,,,bmo,
2024-03-11,YALA,,,bmo,76091000
2024-03-11,BBAI,,,bmo,42750000
2024-03-11,GLASF,,,bmo,38700000
2024-03-11,2354.TW,,,bmo,30668800000
2024-03-11,BKW.SW,,,bmo,
2024-03-11,THR.L,,,bmo,
2024-03-11,MRCC,,,amc,16560000
2024-03-11,LR.MI,,,bmo,347500000
2024-03-11,RAG.AX,,,bmo,
2024-03-11,LVNSF,,,bmo,
2024-03-11,025900.KQ,,,bmo,263800000
2024-03-11,MLS.AX,,,bmo,
2024-03-11,2380.SR,,,bmo,
2024-03-11,SKY.AX,,,bmo,
2024-03-11,RVRF,,,bmo,
2024-03-11,PMCB,,,bmo,
2024-03-11,AUT.AX,,,bmo,
2024-03-11,SRI.AX,,,bmo,
2024-03-11,MUX.TO,,,bmo,55400000
2024-03-11,GETY,,,bmo,
2024-03-11,WCH.DE,,,bmo,1406140000
2024-03-11,AZI.AX,,,bmo,
2024-03-11,ERG.MI,,,bmo,247000000
2024-03-11,BZFD,,,bmo,104600000
2024-03-11,TVN.AX,,,bmo,
2024-03-11,180640.KS,,,bmo,298000000
2024-03-11,GRCL,,,bmo,
2024-03-11,VIRX,,,bmo,
2024-03-11,G.MI,,,bmo,
2024-03-11,QURT,,,bmo,
2024-03-11,ASAI.ST,,,bmo,17500000
2024-03-11,FNM.MI,,,bmo,144158000
2024-03-11,TTNM.TO,,,bmo,105990000
2024-03-11,LEVE3.SA,,,bmo,1191540000
2024-03-11,TB.MI,,,bmo,
2024-03-11,FTRE,,,bmo,
2024-03-11,2638.HK,,,bmo,
2024-03-11,YU.L,,,bmo,
2024-03-11,HRTG,,,amc,185110000
2024-03-11,SRNEQ,,,bmo,22600000
2024-03-11,BVH,,,bmo,239240000
2024-03-11,FREE,,,bmo,142900000
2024-03-11,2603.TW,,,bmo,66502200000
2024-03-11,VR8.AX,,,bmo,
2024-03-11,MIO.IR,,,bmo,
2024-03-11,GH.TO,,,bmo,21200000
2024-03-11,EXK,,,bmo,49470000
2024-03-11,OVID,,,bmo,60000
2024-03-12,GES.AX,,,bmo,
2024-03-12,PPRO.JK,,,bmo,2329000000
2024-03-12,MVP.TO,,,bmo,3279000
2024-03-12,WCN.AX,,,bmo,
2024-03-12,BM8.AX,,,bmo,
2024-03-12,ISPC,,,bmo,3040000
2024-03-12,LTR.AX,,,bmo,
2024-03-12,AZS.AX,,,bmo,
2024-03-12,DTR.AX,,,bmo,
2024-03-12,SDOS.ST,,,bmo,
2024-03-12,HIO.AX,,,bmo,
2024-03-12,IBG.AX,,,bmo,
2024-03-12,GRT.JO,,,bmo,
2024-03-12,MIDW.L,,,bmo,
2024-03-12,2VSA.F,,,bmo,
2024-03-12,YTEN,,,bmo,30000
2024-03-12,HOLO,,,bmo,
2024-03-12,HYP.JO,,,bmo,
2024-03-12,WTAN.L,,,bmo,
2024-03-12,ALSEN.PA,,,bmo,
2024-03-12,KEG-UN.TO,,,bmo,
2024-03-12,BUR.L,,,bmo,142000000
2024-03-12,0JRR.L,,,bmo,
2024-03-12,1904.TW,,,bmo,10137000000
2024-03-12,LSA.AX,,,bmo,118740000
2024-03-12,LICT,,,--,
2024-03-12,MTL.AX,,,bmo,
2024-03-12,BEZQ.TA,,,bmo,2231740000
2024-03-12,ARD.AX,,,bmo,
2024-03-12,BLU.AX,,,bmo,
2024-03-12,AVIO.MI,,,bmo,
2024-03-12,2377.TW,,,bmo,50762600000
2024-03-12,USL.AX,,,bmo,
2024-03-12,IAUX,,,bmo,
2024-03-12,TOD.MI,,,bmo,231591000
2024-03-12,6271.TW,,,bmo,2948880000
2024-03-12,2107.TW,,,bmo,
2024-03-12,3657.T,,,bmo,11920000
2024-03-12,PCL.AX,,,bmo,
2024-03-12,AON.AX,,,bmo,
2024-03-12,GSR.AX,,,bmo,
2024-03-12,033640.KQ,,,bmo,
2024-03-12,AIV.AX,,,bmo,
2024-03-12,2505.TW,,,bmo,10420000
2024-03-12,3056.TW,,,bmo,
2024-03-12,1501.HK,,,bmo,
2024-03-12,9917.TW,,,bmo,4317000000
2024-03-12,1312.TW,,,bmo,
2024-03-12,CRS.AX,,,bmo,
2024-03-12,AYR-A.CN,,,bmo,154020000
2024-03-12,KSN.AX,,,bmo,
2024-03-12,IDL.PA,,,bmo,
2024-03-12,BKY.AX,,,bmo,
2024-03-12,2010.TW,,,bmo,6417000000
2024-03-12,LIFZF,,,bmo,
2024-03-12,TGM.AX,,,bmo,
2024-03-12,JCH.L,,,bmo,
2024-03-12,LSF,,,bmo,8740000
2024-03-12,HAW.AX,,,bmo,
2024-03-12,EML,,,bmo,
2024-03-12,PTR.AX,,,bmo,
2024-03-12,3596.TW,,,bmo,14162000000
2024-03-12,ONDS,,,bmo,4270000
2024-03-12,IVQ.TO,,,bmo,
2024-03-12,ENGI4.SA,,,bmo,
2024-03-12,FBM.AX,,,bmo,
2024-03-12,8086.TWO,,,bmo,1018000000
2024-03-12,NDRA,,,bmo,
2024-03-12,LSA.AX,,,bmo,118740000
2024-03-12,3921.T,,,bmo,
2024-03-12,0LP5.L,,,bmo,
2024-03-12,SRK.AX,,,bmo,
2024-03-12,MXCT,,,amc,13100000
2024-03-12,TAM.AX,,,bmo,
2024-03-12,GEN.L,,,bmo,
2024-03-12,4599.T,,,bmo,
2024-03-12,ICLTF,,,bmo,
2024-03-12,2424.T,,,bmo,
2024-03-12,BLU.AX,,,bmo,
2024-03-12,PCL.AX,,,bmo,
2024-03-12,ENFN,,,bmo,45350000
2024-03-12,LUVE.MI,,,bmo,
2024-03-12,AEGN.AT,,,bmo,1684980000
2024-03-12,LAB.JO,,,bmo,
2024-03-12,034310.KS,,,bmo,
2024-03-12,RHK.AX,,,bmo,
2024-03-12,4731.KL,,,bmo,
2024-03-12,2324.TW,,,bmo,257975000000
2024-03-12,5531.TW,,,bmo,
2024-03-12,LUCD,,,bmo,1060000
2024-03-12,SBRE.L,,,bmo,
2024-03-12,BYH.AX,,,bmo,
2024-03-12,BCKMF,,,bmo,
2024-03-12,LKE.AX,,,bmo,
2024-03-12,LEN,,,bmo,7387850000
2024-03-12,III.TO,,,bmo,
2024-03-12,CASA,,,bmo,49600000
2024-03-12,QEM.AX,,,bmo,
2024-03-12,STNE,,,bmo,683740000
2024-03-12,TPRFF,,,bmo,
2024-03-12,RDS.AX,,,bmo,
2024-03-12,LQMT,,,--,
2024-03-12,EQR.AX,,,bmo,9000000
2024-03-12,POS.AX,,,bmo,1200000
2024-03-12,SNPO,,,bmo,266140000
2024-03-12,4526.TW,,,bmo,2895250000
2024-03-12,RIT1.TA,,,bmo,
2024-03-12,ENAV.MI,,,bmo,230890000
2024-03-12,USA.TO,,,bmo,46130000
2024-03-12,MED.SW,,,bmo,
2024-03-12,ATLC,,,bmo,306380000
2024-03-12,CBY.AX,,,bmo,
2024-03-12,1736.TW,,,bmo,12536700000
2024-03-12,0IYS.L,,,bmo,
2024-03-12,WIIT.MI,,,bmo,32900000
2024-03-12,GEO.MI,,,bmo,
2024-03-12,PPGN.SW,,,bmo,
2024-03-12,MDX.AX,,,bmo,
2024-03-12,1444.TW,,,bmo,2074000000
2024-03-12,TOE.AX,,,bmo,
2024-03-12,LCTC,,,bmo,
2024-03-12,0LOV.L,,,bmo,
2024-03-12,2102.TW,,,bmo,
2024-03-12,TGO.TO,,,bmo,26800000
2024-03-12,GROV,,,bmo,
2024-03-12,NA,,,bmo,
2024-03-12,ARIS.TO,,,bmo,164770000
2024-03-12,2524.TW,,,bmo,1203000000
2024-03-12,ASY.PA,,,bmo,
2024-03-12,2889.TW,,,bmo,
2024-03-12,ITX.MC,,,bmo,8071860000
2024-03-12,0098.HK,,,bmo,
2024-03-12,BML.AX,,,bmo,
2024-03-12,VIG.VI,,,bmo,
2024-03-12,MRD.AX,,,bmo,
2024-03-12,LEN.B,,,bmo,
2024-03-12,PRFX,,,bmo,
2024-03-12,SCN.AX,,,bmo,
2024-03-12,RAPT,,,bmo,
2024-03-12,JCQ.PA,,,bmo,
2024-03-12,0JU0.L,,,bmo,
2024-03-12,KOA.OL,,,bmo,2574640000
2024-03-12,COLUM.CO,,,bmo,
2024-03-12,FINV,,,bmo,445910000
2024-03-12,MOH.AX,,,bmo,
2024-03-12,NRGV,,,amc,151500000
2024-03-12,020760.KS,,,bmo,
2024-03-12,HAI.TO,,,bmo,34280000
2024-03-12,PDI.AX,,,bmo,
2024-03-12,SGTX,,,bmo,
2024-03-12,VALU,,,bmo,
2024-03-12,WEST,,,bmo,
2024-03-12,AGEN,,,bmo,47050000
2024-03-12,TECN.SW,,,bmo,
2024-03-12,HLX.AX,,,bmo,
2024-03-12,CWX.AX,,,bmo,
2024-03-12,089470.KS,,,bmo,939600000
2024-03-12,EPM.AX,,,bmo,
2024-03-12,3231.TW,,,bmo,208441000000
2024-03-12,PRE,,,bmo,
2024-03-12,LOT.AX,,,bmo,
2024-03-12,FSFL.L,,,bmo,
2024-03-12,M2R.AX,,,bmo,
2024-03-12,TCAP.L,,,bmo,
2024-03-12,LIF.TO,,,bmo,
2024-03-12,GYM.L,,,bmo,
2024-03-12,2031.TW,,,bmo,4266500000
2024-03-12,ELT.AX,,,bmo,
2024-03-12,BLDE,,,bmo,48400000
2024-03-12,ADD.AX,,,bmo,
2024-03-12,KOPN,,,bmo,9030000
2024-03-12,TAR.AX,,,bmo,
2024-03-12,GHIFF,,,bmo,
2024-03-12,GES,,,bmo,854150000
2024-03-12,0691.HK,,,bmo,14224700000
2024-03-12,IGT,,,bmo,1105950000
2024-03-12,2115.TW,,,bmo,697000000
2024-03-12,VLKAF,,,--,
2024-03-12,4384.T,,,bmo,12600000
2024-03-12,AAJ.AX,,,bmo,
2024-03-12,SHIP,,,bmo,34190000
2024-03-12,IPMLF,,,bmo,
2024-03-12,SOLB.BR,,,bmo,2045520000
2024-03-12,1702.TW,,,bmo,
2024-03-12,089590.KS,,,bmo,481857000
2024-03-12,DBTX,,,bmo,
2024-03-12,CUF.AX,,,bmo,
2024-03-12,KRM.AX,,,bmo,
2024-03-12,0123.HK,,,bmo,
2024-03-12,CTOS,,,bmo,470370000
2024-03-12,IE,,,bmo,
2024-03-12,MGTX,,,bmo,6560000
2024-03-12,IDA.AX,,,bmo,
2024-03-12,KCO.DE,,,bmo,1630000000
2024-03-12,CVV.AX,,,bmo,
2024-03-12,GNM.AX,,,bmo,
2024-03-12,MTH.AX,,,bmo,
2024-03-12,WML.AX,,,bmo,
2024-03-12,SRAIL.SW,,,bmo,
2024-03-12,ERL.AX,,,bmo,
2024-03-12,JILL,,,bmo,147400000
2024-03-12,VBLT,,,bmo,
2024-03-12,AAWH,,,bmo,140980000
2024-03-12,GLN.AX,,,bmo,
2024-03-12,AGE.AX,,,bmo,
2024-03-12,VPBN.SW,,,bmo,
2024-03-12,ATT.JO,,,bmo,
2024-03-12,ORS.MI,,,bmo,
2024-03-12,PUR.AX,,,bmo,21760000
2024-03-12,CTX.TO,,,bmo,
2024-03-12,INF.PA,,,bmo,74500000
2024-03-12,EM,,,bmo,86076000
2024-03-12,6488.TWO,,,bmo,19758900000
2024-03-12,REE.AX,,,bmo,
2024-03-12,9910.TW,,,bmo,22869800000
2024-03-12,TISI,,,bmo,
2024-03-12,VIRI,,,bmo,
2024-03-12,CPTN,,,bmo,2460000
2024-03-12,1806.TW,,,bmo,
2024-03-12,IDA.AX,,,bmo,
2024-03-12,ZFOX,,,bmo,
2024-03-12,CST.AX,,,bmo,
2024-03-12,BKY.AX,,,bmo,
2024-03-12,FPE3.DE,,,bmo,874060000
2024-03-12,1227.TW,,,bmo,
2024-03-12,IXR.AX,,,bmo,
2024-03-12,BGP.NZ,,,bmo,
2024-03-12,VERI,,,amc,33790000
2024-03-12,SMS.L,,,bmo,
2024-03-12,EEX,,,bmo,106350000
2024-03-12,BRT,,,bmo,23820000
2024-03-12,CD,,,bmo,
2024-03-12,LOT.AX,,,bmo,
2024-03-12,DIIBF,,,bmo,358950000
2024-03-12,PAVM,,,bmo,1050000
2024-03-12,0JRL.L,,,bmo,
2024-03-12,2368.TW,,,bmo,8947970000
2024-03-12,DOMA,,,amc,83430000
2024-03-12,2915.TW,,,bmo,
2024-03-12,POST.VI,,,bmo,595110000
2024-03-12,SRI.MI,,,bmo,
2024-03-12,WAK.AX,,,bmo,
2024-03-12,IVZ.AX,,,bmo,
2024-03-12,013890.KS,,,bmo,998860000
2024-03-12,MDM.PA,,,bmo,200300000
2024-03-12,6966.T,,,bmo,51420000
2024-03-12,SWIM,,,amc,87210000
2024-03-12,8051.HK,,,bmo,
2024-03-12,4026.T,,,bmo,6800000
2024-03-12,DSGN,,,bmo,
2024-03-12,VMS.AX,,,bmo,
2024-03-12,COGT,,,bmo,
2024-03-12,003560.KS,,,bmo,163300000
2024-03-12,VOXR,,,bmo,3300000
2024-03-12,VSTM,,,bmo,5090000
2024-03-12,TCS.L,,,bmo,
2024-03-12,3361.T,,,bmo,
2024-03-12,MOVE.SW,,,bmo,
2024-03-12,LTR.AX,,,bmo,
2024-03-12,ECEL.L,,,bmo,
2024-03-12,LKE.AX,,,bmo,
2024-03-12,6091.T,,,bmo,
2024-03-12,BC8.AX,,,bmo,
2024-03-12,1477.TW,,,bmo,8049520000
2024-03-12,PLZL.ME,,,bmo,
2024-03-12,092730.KQ,,,bmo,22378000
2024-03-12,2542.TW,,,bmo,15075000000
2024-03-12,6672.TW,,,bmo,1410000000
2024-03-12,HGTY,,,bmo,245270000
2024-03-12,IRMTF,,,bmo,
2024-03-12,LRMR,,,bmo,
2024-03-12,DII-B.TO,,,bmo,483340000
2024-03-12,9698.HK,,,bmo,2856540000
2024-03-12,MRZ.AX,,,bmo,
2024-03-12,MAU.AX,,,bmo,
2024-03-12,FNX.L,,,bmo,
2024-03-12,KBHL.CO,,,bmo,
2024-03-12,MAU.AX,,,bmo,
2024-03-12,CWSFF,,,bmo,
2024-03-12,0QZ7.L,,,bmo,
2024-03-12,2105.TW,,,bmo,
2024-03-12,CWSFD,,,bmo,
2024-03-12,BEK-B.TO,,,bmo,
2024-03-12,GRV.AX,,,bmo,
2024-03-12,CAY.AX,,,bmo,
2024-03-12,PHX,,,amc,9370000
2024-03-12,TCLAF,,,bmo,509470000
2024-03-12,SVM.AX,,,bmo,
2024-03-12,TAR.AX,,,bmo,
2024-03-12,2538.TW,,,bmo,
2024-03-12,EM2.AX,,,bmo,
2024-03-12,SUH.AX,,,bmo,
2024-03-12,2314.TW,,,bmo,
2024-03-12,MRZ.AX,,,bmo,
2024-03-12,REY.MI,,,bmo,573700000
2024-03-12,ARTO.JK,,,bmo,451000000
2024-03-12,1210.TW,,,bmo,30161000000
2024-03-12,HXG.AX,,,bmo,
2024-03-12,CBST.NE,,,bmo,177410000
2024-03-12,CAL,,,bmo,691920000
2024-03-12,6504.TW,,,bmo,1631000000
2024-03-12,1229.TW,,,bmo,3997000000
2024-03-12,URC.TO,,,bmo,
2024-03-12,1038.HK,,,bmo,
2024-03-12,GYC.DE,,,bmo,127200000
2024-03-12,AUTN.SW,,,bmo,
2024-03-12,306200.KS,,,bmo,316000000
2024-03-12,KSS,,,bmo,5716500000
2024-03-12,PBEE.L,,,bmo,
2024-03-12,4414.TW,,,bmo,5041490000
2024-03-12,PFSW,,,bmo,
2024-03-12,CBE.AX,,,bmo,
2024-03-12,AL8.AX,,,bmo,
2024-03-12,MEL.AX,,,bmo,
2024-03-12,HXG.AX,,,bmo,
2024-03-12,G6M.AX,,,bmo,22500000
2024-03-12,AYT.AX,,,bmo,
2024-03-12,IOBT,,,bmo,
2024-03-12,PRDS,,,bmo,
2024-03-12,235980.KQ,,,bmo,
2024-03-12,WML.AX,,,bmo,
2024-03-12,TIFS.L,,,bmo,
2024-03-12,KZR,,,bmo,
2024-03-12,SHP.AX,,,bmo,
2024-03-12,PFMT,,,bmo,31590000
2024-03-12,WEC.AX,,,bmo,
